Student_ID,First_Name,Last_Name,Gender,Date_of_Birth,Admission_Date,Class_Section,Class_Level,Religion,Tribe,State_of_Origin,Parent_Name,Parent_Occupation,Parent_Income,Academic_Performance,Attendance_Rate,Special_Needs
50654,Onyong,Itokwa,Male,1987-06-28,2018-02-11,C,SS2,Christianity,Ibibio,Akwa Ibom,John Itokwa,Primary school teacher,302296,96,36.06627747,No
67342,Ekong,Ekanem,Female,2009-11-09,2019-04-15,D,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Ekanem,Ranger/warden,364049,62,76.05251995,No
41278,Uduak,Etefia,Female,1993-06-05,2019-08-05,B,SS2,Traditional,Ibibio,Akwa Ibom,Umar Etefia,Police officer,303885,35,85.40801065,Yes
17589,Ita,Itokwuo,Male,1988-11-04,2019-05-25,B,SS2,Christianity,Ibibio,Cross River,Grace Itokwuo,Scientist audiological,136410,97,49.95441013,No
42044,Effiong,Itokwunyere,Male,2009-11-08,2016-10-31,A,SS3,Traditional,Ibibio,Akwa Ibom,Umar Itokwunyere,Animator,74583,15,80.41341995,No
66948,Emem,Itokwuo,Female,1991-11-06,2018-03-22,B,SS2,Traditional,Ibibio,Akwa Ibom,Amina Itokwuo,Sports therapist,154410,72,20.64427581,Yes
25202,Ete,Itokwunyere,Male,1990-09-19,2018-07-27,B,SS1,Traditional,Ibibio,Akwa Ibom,Umar Itokwunyere,Systems developer,323438,46,36.6137502,No
69424,Akpan,Itokwunyere,Female,1999-06-23,2018-08-23,D,SS1,Christianity,Ibibio,Akwa Ibom,John Itokwunyere,Risk manager,486744,55,78.12432931,No
90254,Essien,Ekanem,Male,1995-08-27,2017-06-22,C,SS2,Traditional,Ibibio,Akwa Ibom,Amina Ekanem,Broadcast engineer,419458,32,27.6230538,No
89800,Emem,Edet,Female,1992-10-20,2020-10-17,C,SS1,Christianity,Ibibio,Akwa Ibom,Grace Edet,Designer exhibition/display,224910,3,65.28509187,No
17212,Ekong,Etim,Female,2009-03-11,2019-09-16,C,SS1,Christianity,Ibibio,Akwa Ibom,Paul Etim,Multimedia programmer,355123,21,92.11941517,No
97304,Nse,Adiaha,Female,2011-10-08,2018-09-28,D,SS3,Christianity,Ibibio,Cross River,Paul Adiaha,Lawyer,173741,59,92.79970316,No
96252,Kayode,Ekong,Female,1984-08-11,2020-12-01,A,SS2,Christianity,Ibibio,Cross River,Joseph Ekong,Printmaker,191103,49,70.30720085,Yes
33022,Inemesit,Itokwunye,Male,1988-01-18,2017-03-08,D,SS1,Christianity,Ibibio,Akwa Ibom,Mary Itokwunye,Geologist engineering,465997,3,97.66314451,No
25655,Ekaette,Inyang,Male,1995-01-06,2017-09-11,A,SS1,Christianity,Ibibio,Akwa Ibom,Mary Inyang,Cytogeneticist,69760,8,48.51173771,Yes
11660,Iniobong,Etok,Female,1992-09-04,2018-02-15,D,SS3,Traditional,Ibibio,Cross River,Fatimah Etok,Curator,95094,2,47.86481555,No
27984,Akpan,Itokwun,Male,1998-07-07,2017-02-25,D,SS1,Christianity,Ibibio,Cross River,Paul Itokwun,Engineer chemical,489648,29,48.52099896,No
11487,Itiam,Itokwuo,Female,1988-08-29,2019-07-17,A,SS2,Christianity,Ibibio,Cross River,John Itokwuo,Chief Financial Officer,240958,7,15.2571983,No
31473,Aniekan,Inyang,Male,2004-01-19,2020-09-18,B,SS2,Christianity,Ibibio,Akwa Ibom,John Inyang,Warehouse manager,160197,88,25.91156303,No
75065,Paul,Etok,Female,1988-06-21,2017-09-11,C,SS1,Christianity,Ibibio,Cross River,Mary Etok,Music tutor,256847,46,52.38382606,No
55443,Abasi,Itokwun,Male,2007-03-22,2018-07-24,B,SS1,Christianity,Ibibio,Akwa Ibom,John Itokwun,Health and safety adviser,211260,94,90.66976814,No
78551,Abasi,Ekong,Male,2001-03-19,2018-08-05,C,SS1,Traditional,Ibibio,Cross River,Umar Ekong,Nurse mental health,96246,51,47.62814303,Yes
77793,Emem,Etefia,Female,1992-09-14,2016-09-22,A,SS1,Christianity,Ibibio,Akwa Ibom,Mary Etefia,English as a second language teacher,220522,99,21.25194529,No
43980,Ita,Itokwuo,Female,1989-03-15,2018-07-12,A,SS2,Christianity,Ibibio,Akwa Ibom,Grace Itokwuo,Architectural technologist,203957,88,80.537816,Yes
31884,Onyong,Ekanem,Male,1988-12-19,2020-10-26,B,SS1,Christianity,Ibibio,Cross River,Mary Ekanem,Armed forces operational officer,287857,53,24.41088781,Yes
58741,Ubong,Akpan,Male,2011-07-23,2019-12-03,D,SS1,Christianity,Ibibio,Akwa Ibom,Paul Akpan,Immunologist,106372,15,17.78864871,No
26637,Ekong,Inyang,Male,2007-02-04,2020-08-22,D,SS3,Christianity,Ibibio,Akwa Ibom,Grace Inyang,Administrator charities/voluntary organisations,221320,77,73.02638828,Yes
45227,Onyong,Itokudo,Male,2006-07-29,2017-07-23,A,SS1,Traditional,Ibibio,Cross River,Amina Itokudo,Contracting civil engineer,483900,78,38.90369589,No
25473,Ekaette,Nsikan,Male,2005-09-03,2019-03-14,B,SS1,Christianity,Ibibio,Cross River,Paul Nsikan,Engineer broadcasting (operations),221843,47,59.26959801,Yes
13847,Effiong,Inyang,Female,2010-01-12,2019-09-19,D,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Inyang,Personal assistant,156061,84,46.61015123,No
53910,Paul,Anya,Male,1988-03-22,2016-10-25,D,SS3,Christianity,Ibibio,Cross River,Mary Anya,Teacher adult education,106215,28,16.67611936,Yes
66272,Effiong,Itokwu,Female,1988-06-27,2017-03-06,D,SS2,Traditional,Ibibio,Cross River,Umar Itokwu,Engineer biomedical,163558,4,74.92251021,Yes
45649,Ita,Effiong,Female,1991-02-04,2020-06-24,D,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Effiong,Pensions consultant,432170,47,15.38866933,Yes
78662,Akpan,Ekong,Female,1986-12-23,2019-10-04,C,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Ekong,Designer blown glass/stained glass,140969,51,21.88408846,No
18371,Abasi,Ekong,Male,1984-05-26,2018-08-31,B,SS1,Traditional,Ibibio,Cross River,Amina Ekong,Physiotherapist,241947,39,16.23227269,Yes
44465,Udeme,Eyo,Male,1993-10-09,2020-04-14,B,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Eyo,Sports development officer,374733,14,20.24894688,No
85582,Ekanem,Itokwunyene,Female,2002-07-19,2019-01-15,A,SS3,Traditional,Ibibio,Cross River,Amina Itokwunyene,Tax inspector,162442,73,53.06143855,No
92251,Ikot,Etim,Male,1987-04-21,2019-12-26,B,SS1,Traditional,Ibibio,Cross River,Fatimah Etim,Freight forwarder,478625,35,59.23850224,Yes
20101,Ime,Itokwu,Female,1998-01-01,2019-01-05,B,SS3,Christianity,Ibibio,Cross River,John Itokwu,Engineer materials,269930,100,93.46248194,No
75031,Onyong,Etefia,Female,1991-11-11,2019-08-21,A,SS3,Traditional,Ibibio,Akwa Ibom,Fatimah Etefia,Academic librarian,299485,74,12.16363702,Yes
69663,Nsikak,Itok,Male,1995-07-31,2019-12-20,D,SS1,Traditional,Ibibio,Cross River,Fatimah Itok,Brewing technologist,431598,26,66.62795733,Yes
76949,Effiong,Etefia,Male,1989-04-11,2019-07-30,C,SS1,Traditional,Ibibio,Akwa Ibom,Amina Etefia,Development worker community,493482,58,53.00410298,No
57202,Ime,Etuk,Male,1989-12-24,2019-06-28,C,SS3,Traditional,Ibibio,Cross River,Amina Etuk,Applications developer,325002,71,48.48202034,Yes
17266,Itoro,Itokwun,Female,2002-02-20,2019-12-04,B,SS2,Traditional,Ibibio,Cross River,Abdullahi Itokwun,Geochemist,101054,87,40.17696717,No
75484,Isong,Anyaidem,Male,2007-01-22,2016-03-26,C,SS1,Traditional,Ibibio,Cross River,Fatimah Anyaidem,Radiation protection practitioner,174858,39,22.19349529,Yes
84302,Iniobong,Itokop,Female,1984-03-07,2020-10-02,C,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokop,Brewing technologist,468803,57,27.85802537,No
31873,Uduak,Etefia,Female,2005-08-24,2016-03-23,A,SS1,Christianity,Ibibio,Cross River,John Etefia,English as a foreign language teacher,273477,59,53.76649507,Yes
58193,Ukama,Etok,Female,1993-10-13,2019-07-31,B,SS1,Christianity,Ibibio,Akwa Ibom,John Etok,Psychotherapist,284528,74,58.52359676,No
30618,Abasi,Ekanem,Male,1994-09-13,2016-10-01,B,SS2,Traditional,Ibibio,Cross River,Umar Ekanem,Diagnostic radiographer,496462,8,62.71963435,No
43438,Idongesit,Itokwunyene,Female,1988-01-13,2017-03-12,A,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Itokwunyene,Research officer political party,216367,66,16.44510879,No
23487,Onyong,Itokwun,Male,1995-09-09,2018-07-28,B,SS1,Traditional,Ibibio,Cross River,Fatimah Itokwun,Clothing/textile technologist,74008,99,22.4253543,Yes
85223,Akpan,Itok,Male,1998-04-04,2018-01-23,C,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itok,Cartographer,58418,63,83.6861903,Yes
98358,Idongesit,Akpan,Male,2001-05-15,2020-12-07,A,SS2,Christianity,Ibibio,Akwa Ibom,Grace Akpan,Psychiatric nurse,375462,94,56.51350599,Yes
25117,Emem,Itokwunyene,Male,1988-07-13,2020-05-10,B,SS1,Christianity,Ibibio,Akwa Ibom,Grace Itokwunyene,Lighting technician broadcasting/film/video,189331,4,35.60354962,No
39937,Ekaette,Etok,Female,2001-02-26,2019-03-05,C,SS3,Traditional,Ibibio,Akwa Ibom,Fatimah Etok,Warehouse manager,493864,85,56.13658766,No
76692,Essien,Itokwu,Female,1993-04-05,2017-01-30,B,SS1,Christianity,Ibibio,Cross River,John Itokwu,Microbiologist,128478,17,47.26765625,No
15772,Iniobong,Ekpo,Male,1987-02-18,2020-08-14,C,SS2,Traditional,Ibibio,Akwa Ibom,Amina Ekpo,Psychotherapist child,415494,69,92.04533551,No
11610,Okon,Inyang,Female,1983-11-06,2020-10-23,A,SS2,Christianity,Ibibio,Akwa Ibom,Paul Inyang,Further education lecturer,387280,62,17.54092408,No
42053,Ekong,Ekong,Male,1996-10-06,2018-06-30,B,SS1,Traditional,Ibibio,Akwa Ibom,Umar Ekong,Technical author,470679,22,35.74603003,Yes
16026,Essien,Itok,Male,1999-12-29,2016-06-15,B,SS2,Christianity,Ibibio,Akwa Ibom,John Itok,Surveyor insurance,107202,55,23.69997169,Yes
71835,Ubong,Inyang,Female,2009-02-23,2019-05-04,A,SS3,Christianity,Ibibio,Cross River,Paul Inyang,Sports therapist,198624,84,38.04121395,No
57707,Itiam,Itokwunyere,Female,1987-12-12,2017-01-26,A,SS1,Christianity,Ibibio,Akwa Ibom,Paul Itokwunyere,Lawyer,453575,6,11.94161023,Yes
60197,Ekong,Nsikan,Female,1998-08-02,2019-06-05,C,SS1,Traditional,Ibibio,Akwa Ibom,Amina Nsikan,Journalist newspaper,465474,5,12.60262046,Yes
29671,Aniekan,Itokwunyere,Female,1993-11-23,2016-01-19,C,SS1,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwunyere,Secretary/administrator,95684,16,77.18118878,Yes
33456,Abasi,Etim,Male,1988-04-23,2019-12-08,C,SS3,Christianity,Ibibio,Akwa Ibom,Joseph Etim,Designer furniture,68450,82,50.82002859,No
14635,Onyong,Itokwunyere,Female,1983-02-23,2020-05-28,A,SS1,Christianity,Ibibio,Akwa Ibom,Grace Itokwunyere,Theme park manager,457022,98,40.29868483,Yes
82465,Effiong,Itokudo,Male,2008-02-16,2019-11-30,C,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itokudo,Scientist product/process development,235524,28,91.7497492,No
95944,Isong,Inyang,Male,2001-08-01,2016-06-17,B,SS3,Christianity,Ibibio,Akwa Ibom,Grace Inyang,Health promotion specialist,142969,56,61.28178297,Yes
64967,Effiong,Etok,Female,2000-04-06,2016-09-20,D,SS3,Traditional,Ibibio,Cross River,Abdullahi Etok,Therapist music,289407,49,58.40865955,No
39427,Ama,Essien,Female,1994-04-10,2016-06-18,C,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Essien,Financial trader,250766,90,91.70774745,No
52179,Ekaette,Etok,Male,2005-01-08,2018-04-19,C,SS1,Christianity,Ibibio,Akwa Ibom,Grace Etok,Equities trader,372813,17,23.36523889,Yes
42540,Inemesit,Akpan,Male,2007-01-02,2016-11-28,A,SS2,Christianity,Ibibio,Akwa Ibom,Paul Akpan,Advertising copywriter,327459,8,31.89607429,No
64559,Akpan,Itokop,Male,1993-01-21,2018-11-02,A,SS1,Christianity,Ibibio,Akwa Ibom,Mary Itokop,Politicians assistant,113970,31,72.75622775,Yes
51934,Ime,Ekanem,Female,1999-02-15,2016-10-29,C,SS1,Christianity,Ibibio,Cross River,Joseph Ekanem,Radiation protection practitioner,414945,36,28.64611702,Yes
45554,Ekong,Etuk,Female,1992-11-10,2018-06-21,B,SS3,Traditional,Ibibio,Akwa Ibom,Umar Etuk,Glass blower/designer,360239,39,33.36877852,Yes
20208,Uduak,Itokwun,Male,2008-08-29,2020-10-22,C,SS3,Christianity,Ibibio,Akwa Ibom,Mary Itokwun,Land/geomatics surveyor,324580,40,41.01216505,No
84912,Ekong,Itok,Female,2002-07-10,2020-02-04,B,SS2,Traditional,Ibibio,Akwa Ibom,Umar Itok,Sales executive,297929,34,69.28350304,Yes
58864,Aniekan,Anyaene,Female,2005-09-09,2018-10-26,C,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Anyaene,Hydrologist,344380,18,55.19843643,No
25650,Okon,Anyaidem,Female,1988-01-02,2016-07-08,A,SS1,Traditional,Ibibio,Cross River,Amina Anyaidem,Research scientist (physical sciences),81531,78,44.20889336,Yes
75803,Ekaette,Etuk,Male,2010-03-16,2017-01-12,A,SS1,Traditional,Ibibio,Akwa Ibom,Umar Etuk,Ophthalmologist,367231,78,65.13452238,Yes
98254,Itiam,Anyaene,Female,2002-03-26,2020-12-21,D,SS3,Christianity,Ibibio,Akwa Ibom,John Anyaene,Arts development officer,434041,7,21.4128959,No
16903,Nse,Itokwun,Female,2007-10-16,2020-05-06,C,SS2,Traditional,Ibibio,Cross River,Abdullahi Itokwun,Therapist art,487734,52,53.08729915,Yes
33507,Joseph,Itauma,Female,1998-01-16,2016-06-13,B,SS1,Christianity,Ibibio,Akwa Ibom,John Itauma,Hydrologist,119014,63,96.79975821,No
39253,Aniekan,Itok,Male,1994-07-11,2017-09-29,D,SS1,Traditional,Ibibio,Akwa Ibom,Amina Itok,Furniture designer,447286,37,74.2245053,No
77603,Aniekan,Itokwu,Female,2006-06-13,2020-05-22,B,SS3,Traditional,Ibibio,Akwa Ibom,Umar Itokwu,Clinical biochemist,300616,87,19.29533515,Yes
16019,Akpan,Anya,Male,1986-10-27,2017-03-23,C,SS1,Christianity,Ibibio,Cross River,John Anya,Data scientist,53526,45,69.31998104,No
62550,Ama,Inyang,Female,2007-11-23,2020-10-12,C,SS2,Traditional,Ibibio,Akwa Ibom,Amina Inyang,Surveyor building control,192439,56,28.15348955,Yes
19034,Uduak,Etuk,Male,1999-04-19,2020-03-18,B,SS3,Christianity,Ibibio,Cross River,Mary Etuk,Environmental health practitioner,239260,73,71.47101406,Yes
70960,Kayode,Itokwunyere,Male,1984-05-13,2017-02-27,D,SS3,Traditional,Ibibio,Cross River,Umar Itokwunyere,English as a foreign language teacher,118039,53,47.14610868,No
47002,Ete,Itokwuo,Male,1987-09-29,2017-11-25,B,SS1,Christianity,Ibibio,Cross River,Joseph Itokwuo,Fish farm manager,173212,49,61.31122177,No
50723,Nsikak,Nsikan,Male,2006-01-25,2017-04-25,D,SS3,Traditional,Ibibio,Akwa Ibom,Amina Nsikan,Psychologist forensic,492867,23,89.41461853,Yes
52899,John,Ekanem,Male,2001-09-30,2018-07-23,B,SS3,Christianity,Ibibio,Akwa Ibom,Mary Ekanem,Designer ceramics/pottery,319618,40,40.67444899,Yes
21322,Ekaette,Ekpo,Male,1986-12-23,2018-08-23,D,SS1,Christianity,Ibibio,Cross River,Mary Ekpo,Chief Technology Officer,326186,6,28.927838,No
82494,Effiong,Itokwuo,Male,1993-06-25,2016-01-21,C,SS3,Christianity,Ibibio,Akwa Ibom,Grace Itokwuo,Special effects artist,342450,50,57.14136111,No
69866,Ekanem,Anya,Female,1983-11-05,2020-02-15,B,SS2,Christianity,Ibibio,Akwa Ibom,Mary Anya,Risk analyst,499028,20,13.71197081,Yes
11044,Aniekan,Anyaene,Male,1996-08-31,2017-09-15,D,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Anyaene,Medical laboratory scientific officer,452121,18,18.85256566,No
58354,Nsikak,Akpan,Male,2004-01-05,2016-12-22,A,SS1,Traditional,Ibibio,Cross River,Abdullahi Akpan,Passenger transport manager,232618,16,34.73118059,Yes
36302,Nse,Etok,Female,2011-08-12,2016-07-27,D,SS1,Christianity,Ibibio,Akwa Ibom,Grace Etok,Office manager,260865,43,88.37183738,Yes
48219,Aniekan,Anyaidem,Male,1990-07-01,2016-01-01,B,SS1,Traditional,Ibibio,Cross River,Amina Anyaidem,Personnel officer,135348,46,83.30726039,No
83899,Ita,Etim,Male,1998-03-05,2017-04-20,D,SS3,Traditional,Ibibio,Akwa Ibom,Umar Etim,Tax adviser,121748,80,82.34456123,No
49834,Edidiong,Itokwa,Male,1995-02-28,2017-01-11,B,SS1,Christianity,Ibibio,Cross River,Grace Itokwa,Learning disability nurse,223483,78,24.73007212,No
91620,Itiam,Inyang,Female,1986-02-23,2020-06-03,B,SS1,Christianity,Ibibio,Cross River,Paul Inyang,Hydrographic surveyor,342241,57,48.51732571,No
41795,Essien,Itauma,Female,1994-02-07,2016-10-27,B,SS2,Traditional,Ibibio,Akwa Ibom,Fatimah Itauma,Ceramics designer,474200,63,36.35534031,No
70807,Nsikak,Anyaidem,Male,1984-11-14,2018-02-07,D,SS1,Traditional,Ibibio,Cross River,Umar Anyaidem,Financial manager,474354,19,48.79743218,Yes
58270,Nsikak,Itokop,Male,2003-09-10,2017-09-26,B,SS3,Christianity,Ibibio,Cross River,Mary Itokop,Designer textile,456773,42,87.92187789,No
87554,Okon,Itokop,Male,2004-10-26,2016-11-17,C,SS1,Christianity,Ibibio,Cross River,Paul Itokop,Youth worker,274474,56,88.91419291,No
74665,Nsikak,Essien,Male,1989-08-22,2020-01-11,A,SS2,Traditional,Ibibio,Cross River,Amina Essien,Quarry manager,268147,100,88.43540899,Yes
35614,Ekong,Anyaene,Male,2002-11-07,2016-03-17,C,SS3,Traditional,Ibibio,Akwa Ibom,Fatimah Anyaene,Brewing technologist,80602,24,43.19202211,Yes
81638,Itoro,Itokwa,Female,2000-11-29,2020-04-20,B,SS1,Traditional,Ibibio,Cross River,Fatimah Itokwa,Interior and spatial designer,220107,25,82.49339285,No
42129,Ime,Itokwo,Male,1990-07-23,2019-10-10,B,SS1,Christianity,Ibibio,Cross River,Paul Itokwo,Barista,455235,25,53.90665797,Yes
29735,Essien,Itokwuo,Male,2009-08-01,2019-04-28,D,SS3,Christianity,Ibibio,Cross River,Joseph Itokwuo,Press photographer,355957,17,99.40808829,Yes
10835,Inemesit,Edet,Female,2009-02-06,2016-06-21,B,SS1,Traditional,Ibibio,Akwa Ibom,Umar Edet,Optician dispensing,315520,79,38.43304094,Yes
63744,Edidiong,Adiaha,Female,1992-06-15,2017-01-13,A,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Adiaha,Podiatrist,267848,3,41.08835965,Yes
13133,Itiam,Itokop,Female,1989-08-29,2018-07-20,B,SS3,Traditional,Ibibio,Cross River,Fatimah Itokop,Designer exhibition/display,465391,44,96.60124878,Yes
80981,Ekaette,Nsikan,Female,1983-10-08,2019-06-10,A,SS1,Christianity,Ibibio,Cross River,Grace Nsikan,Patent examiner,445465,32,91.86284723,No
55406,Ekaette,Etefia,Female,1985-11-04,2020-02-11,D,SS1,Christianity,Ibibio,Cross River,John Etefia,Public librarian,285814,29,54.01080531,Yes
93354,Uduak,Etefia,Female,2001-04-27,2017-07-25,B,SS3,Christianity,Ibibio,Akwa Ibom,Paul Etefia,Airline pilot,332546,83,85.09804728,Yes
11257,Ubong,Itokudo,Female,2011-11-26,2017-12-30,D,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Itokudo,Lecturer further education,281840,84,70.53770986,No
53911,Ita,Itokwunyene,Male,1998-02-26,2020-08-25,D,SS3,Traditional,Ibibio,Akwa Ibom,Amina Itokwunyene,Metallurgist,196558,86,38.26138291,No
10191,Mfon,Etefia,Female,2006-01-14,2018-03-19,A,SS3,Traditional,Ibibio,Cross River,Amina Etefia,Commissioning editor,206578,39,77.62338389,Yes
59319,Itoro,Itokwo,Male,2005-11-06,2019-09-26,B,SS2,Traditional,Ibibio,Akwa Ibom,Amina Itokwo,Insurance account manager,137865,58,65.22355513,Yes
23624,Itiam,Etok,Male,1985-12-21,2017-01-17,A,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Etok,Fashion designer,122466,5,97.96850456,Yes
36895,Iniobong,Effiong,Male,2000-05-31,2019-09-05,A,SS3,Traditional,Ibibio,Cross River,Fatimah Effiong,Radiographer therapeutic,308322,35,33.41599418,No
79443,Isong,Itokpe,Male,1996-06-02,2017-03-30,D,SS3,Traditional,Ibibio,Cross River,Umar Itokpe,Regulatory affairs officer,420200,65,49.71581389,Yes
41217,Aniekan,Itokwo,Male,1989-08-13,2016-03-08,D,SS2,Traditional,Ibibio,Akwa Ibom,Umar Itokwo,Occupational hygienist,227151,41,36.41546565,Yes
65026,Isong,Ekanem,Female,1999-09-09,2017-07-28,A,SS2,Christianity,Ibibio,Akwa Ibom,Joseph Ekanem,Theatre stage manager,317496,63,48.32744393,No
74491,Ita,Itokwunyene,Male,1993-10-23,2017-03-16,A,SS3,Christianity,Ibibio,Cross River,Joseph Itokwunyene,Engineer site,226834,51,24.8218054,No
17850,Nsikak,Itokwunyene,Female,2003-07-10,2018-01-17,A,SS1,Traditional,Ibibio,Akwa Ibom,Amina Itokwunyene,Optician dispensing,438393,40,83.27313224,No
28661,Abasi,Ekanem,Female,2003-08-03,2017-06-14,A,SS3,Christianity,Ibibio,Cross River,Grace Ekanem,Planning and development surveyor,400913,71,61.99806859,Yes
46677,Okon,Ekpo,Male,2000-05-28,2020-05-08,B,SS2,Christianity,Ibibio,Cross River,Paul Ekpo,Farm manager,196598,38,73.73420159,Yes
22193,Ekong,Effiong,Female,1984-11-27,2020-08-25,B,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Effiong,Historic buildings inspector/conservation officer,333823,89,84.74148766,Yes
15754,Effiong,Anyaene,Female,2005-09-08,2017-09-14,A,SS2,Traditional,Ibibio,Akwa Ibom,Umar Anyaene,Financial planner,381440,43,11.95122009,Yes
40339,Isong,Ekpo,Female,1995-04-15,2020-01-19,C,SS2,Traditional,Ibibio,Cross River,Amina Ekpo,Tree surgeon,228014,49,46.6116405,Yes
78125,Aniekan,Itok,Female,1996-07-11,2020-02-01,B,SS3,Christianity,Ibibio,Akwa Ibom,Mary Itok,Development worker international aid,434244,78,22.4280814,Yes
64140,Ete,Itokop,Male,1988-01-13,2018-06-20,A,SS2,Christianity,Ibibio,Akwa Ibom,Mary Itokop,Legal secretary,358449,30,10.52322117,Yes
58823,Edidiong,Etok,Female,2007-05-12,2018-06-18,A,SS2,Traditional,Ibibio,Cross River,Umar Etok,Designer jewellery,271230,78,47.19481507,No
70091,Abasi,Itokwuo,Male,1997-07-20,2016-11-06,A,SS1,Christianity,Ibibio,Cross River,Joseph Itokwuo,Therapist sports,240688,57,21.66524818,No
21128,Edidiong,Inyang,Male,1995-07-30,2020-03-11,C,SS2,Christianity,Ibibio,Cross River,Paul Inyang,Journalist newspaper,467649,43,61.07343612,No
86122,Isong,Itokwunyene,Male,1996-02-20,2019-02-15,A,SS3,Christianity,Ibibio,Akwa Ibom,Paul Itokwunyene,Therapist horticultural,216370,23,39.42919354,No
22527,Aniekan,Itokwunyene,Female,1995-09-08,2018-05-04,B,SS2,Traditional,Ibibio,Akwa Ibom,Abdullahi Itokwunyene,Mudlogger,462933,14,58.04486911,No
76247,Ekanem,Itokwu,Female,1983-06-01,2019-04-30,B,SS1,Christianity,Ibibio,Akwa Ibom,Mary Itokwu,Charity fundraiser,423647,31,40.04225565,No
27499,Ete,Itokwun,Male,1992-09-07,2019-04-13,D,SS1,Christianity,Ibibio,Cross River,Joseph Itokwun,Chiropractor,491228,70,19.88714019,Yes
93521,Abasi,Itokwunyene,Female,1994-09-26,2016-11-29,D,SS2,Traditional,Ibibio,Cross River,Umar Itokwunyene,Charity fundraiser,371728,30,83.65810894,No
61688,Aniekan,Itokwunyere,Female,1994-12-15,2019-12-12,B,SS3,Traditional,Ibibio,Akwa Ibom,Umar Itokwunyere,Charity fundraiser,201012,42,14.88129577,No
19808,Okon,Effiong,Male,1993-06-25,2019-07-19,C,SS3,Christianity,Ibibio,Akwa Ibom,Paul Effiong,Actuary,143205,2,47.95312799,No
84425,Nsikak,Itauma,Male,1998-02-28,2019-08-12,C,SS1,Christianity,Ibibio,Cross River,Paul Itauma,Dealer,313208,64,21.37360072,No
67014,Kayode,Inyang,Male,2002-02-02,2017-04-05,D,SS2,Christianity,Ibibio,Akwa Ibom,John Inyang,Sound technician broadcasting/film/video,117579,12,50.25790668,No
96827,Joseph,Itokwo,Male,1985-12-24,2016-03-27,B,SS2,Traditional,Ibibio,Akwa Ibom,Amina Itokwo,Phytotherapist,209667,19,47.6101559,Yes
27132,Effiong,Itokwu,Male,1990-05-04,2018-05-30,B,SS1,Christianity,Ibibio,Akwa Ibom,John Itokwu,Research officer government,372113,38,54.2971011,No
41034,Ama,Itok,Female,2007-10-07,2019-11-21,A,SS2,Traditional,Ibibio,Akwa Ibom,Umar Itok,Chief Executive Officer,112210,44,63.75493404,Yes
48230,Udeme,Essien,Male,1998-02-11,2017-01-08,C,SS3,Traditional,Ibibio,Akwa Ibom,Abdullahi Essien,Designer blown glass/stained glass,93504,95,30.82735417,No
